Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	cardiac ventricle morphogenesis (GO:0003208)	4/43	0.002722071913385513	0.11385846700005142	0	0	6.839945280437758	40.399192584016035	MEF2C;JAG1;TPM1;CPE
GO_Biological_Process_2018	negative regulation of protein metabolic process (GO:0051248)	4/43	0.002722071913385513	0.11293278840655505	0	0	6.839945280437758	40.399192584016035	ROCK1;FLNA;CLU;CRYAB
GO_Biological_Process_2018	regulation of ruffle assembly (GO:1900027)	3/21	0.0027598825412571233	0.11357806941963793	0	0	10.504201680672267	61.896713841115655	EPS8;CAV1;PFN2
GO_Biological_Process_2018	regulation of cardiac muscle hypertrophy (GO:0010611)	3/21	0.0027598825412571233	0.1126694448642808	0	0	10.504201680672267	61.896713841115655	MEF2A;IL6ST;LMCD1
GO_Biological_Process_2018	positive regulation of programmed cell death (GO:0043068)	10/257	0.0028310020910471047	0.11465558468740772	0	0	2.8610666056305782	16.78623407595486	NET1;ITGB1;SFRP4;FRZB;IGFBP3;PAWR;KALRN;RHOB;TGM2;SOD1
GO_Biological_Process_2018	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	13/396	0.003155215219170048	0.1267800256962579	0	0	2.413844325609032	13.900601866202418	PDGFRB;PDGFRA;NCKAP1;FOXC1;ROCK1;SORT1;CAV2;MMP2;HSPB1;SORBS1;KALRN;PTPRG;FGFR1
GO_Biological_Process_2018	regulation of calcium ion import (GO:0090279)	3/22	0.0031637941723242644	0.12613157547945875	0	0	10.026737967914439	57.71373613824493	PDGFRB;PLN;PKD2
GO_Biological_Process_2018	protein localization to cell surface (GO:0034394)	3/22	0.0031637941723242644	0.12515381132845518	0	0	10.026737967914439	57.71373613824493	FLNA;FBLN5;VCL
GO_Biological_Process_2018	positive regulation of phosphatase activity (GO:0010922)	3/22	0.0031637941723242644	0.12419108970285167	0	0	10.026737967914439	57.71373613824493	PDGFRB;MEF2C;ITGA1
GO_Biological_Process_2018	ER to Golgi vesicle-mediated transport (GO:0006888)	8/180	0.0033057192962958853	0.12877164556486947	0	0	3.2679738562091507	18.666997354704755	USO1;BCAP29;ANK3;GAS6;SPTAN1;SPTBN1;CD55;SEC31A
GO_Biological_Process_2018	endocytosis (GO:0006897)	10/263	0.0033370461924090945	0.12900717212017884	0	0	2.795795124133304	15.943494846826	APP;SPARC;CTTN;SORT1;CAV1;HBB;HBA1;GAS6;HSPG2;PDLIM7
GO_Biological_Process_2018	positive regulation of apoptotic process (GO:0043065)	11/307	0.003347720883168022	0.12844676441207833	0	0	2.634604330331481	15.015862827806039	NET1;ITGB1;SFRP4;PTGIS;FRZB;IGFBP3;PAWR;KALRN;RHOB;TGM2;SOD1
GO_Biological_Process_2018	cellular response to ionizing radiation (GO:0071479)	4/46	0.003486818109626795	0.13278531950317565	0	0	6.3938618925831205	36.181366208908784	NET1;NUCKS1;CRYAB;RHOB
GO_Biological_Process_2018	regulation of actin cytoskeleton organization (GO:0032956)	5/75	0.0035661072390925507	0.13479885363769845	0	0	4.901960784313727	27.628826898710837	EPS8;PDGFRB;PDGFRA;ROCK1;RHOB
GO_Biological_Process_2018	regulation of smooth muscle contraction (GO:0006940)	3/23	0.0036021147651529835	0.1351587621071741	0	0	9.59079283887468	53.960046399241826	CNN1;CTTN;CAV1
GO_Biological_Process_2018	smooth muscle cell migration (GO:0014909)	2/7	0.0036993216448215132	0.13779298068265824	0	0	21.008403361344534	117.63877763399329	PDGFRB;NOV
GO_Biological_Process_2018	regulation of myosin-light-chain-phosphatase activity (GO:0035507)	2/7	0.0036993216448215132	0.13679448082263898	0	0	21.008403361344534	117.63877763399329	PPP1R12A;ROCK1
GO_Biological_Process_2018	oxygen transport (GO:0015671)	2/7	0.0036993216448215132	0.13581034786708046	0	0	21.008403361344534	117.63877763399329	HBB;HBA1
GO_Biological_Process_2018	retrograde axonal transport (GO:0008090)	2/7	0.0036993216448215132	0.13484027395374415	0	0	21.008403361344534	117.63877763399329	DST;SOD1
GO_Biological_Process_2018	negative regulation of platelet-derived growth factor receptor-beta signaling pathway (GO:2000587)	2/7	0.0036993216448215132	0.1338839599540722	0	0	21.008403361344534	117.63877763399329	PDGFRB;PDGFRA
GO_Biological_Process_2018	negative regulation of membrane protein ectodomain proteolysis (GO:0051045)	2/7	0.0036993216448215132	0.13294111516566326	0	0	21.008403361344534	117.63877763399329	ROCK1;TIMP2
GO_Biological_Process_2018	negative regulation of nitric oxide metabolic process (GO:1904406)	2/7	0.0036993216448215132	0.1320114570176516	0	0	21.008403361344534	117.63877763399329	PTGIS;CAV1
GO_Biological_Process_2018	negative regulation of nitric oxide biosynthetic process (GO:0045019)	2/7	0.0036993216448215132	0.13109471078836235	0	0	21.008403361344534	117.63877763399329	PTGIS;CAV1
GO_Biological_Process_2018	regulation of cellular response to insulin stimulus (GO:1900076)	2/7	0.0036993216448215132	0.13019060933464952	0	0	21.008403361344534	117.63877763399329	NUCKS1;OGT
GO_Biological_Process_2018	myofibril assembly (GO:0030239)	4/47	0.003771055495236679	0.13180613830269022	0	0	6.257822277847309	34.92115359509263	PDGFRB;PDGFRA;TPM1;LMOD1
GO_Biological_Process_2018	negative regulation of JAK-STAT cascade (GO:0046426)	4/47	0.003771055495236679	0.13090949790607329	0	0	6.257822277847309	34.92115359509263	LEPROT;CAV1;BGN;ASPN
GO_Biological_Process_2018	regulation of cardiac muscle cell action potential (GO:0098901)	3/24	0.004075716115408387	0.14052959011438512	0	0	9.191176470588236	50.576367774688826	CAV1;SLMAP;FLNA
GO_Biological_Process_2018	protein heterooligomerization (GO:0051291)	4/49	0.004385811667519623	0.15020669086813848	0	0	6.0024009603841515	32.58931914387981	SEPT7;COL6A1;HBB;HBA1
GO_Biological_Process_2018	regulation of endothelial cell proliferation (GO:0001936)	5/79	0.004457245629719468	0.15163549632305628	0	0	4.6537602382725245	25.191847894350172	SPARC;CAV2;CAV1;CDH13;NR2F2
GO_Biological_Process_2018	regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	5/79	0.004457245629719468	0.1506312877381354	0	0	4.6537602382725245	25.191847894350172	CAV1;LTBP4;SKIL;ASPN;DKK3
GO_Biological_Process_2018	lamellipodium organization (GO:0097581)	3/25	0.0045854150117760895	0.15394324213877228	0	0	8.823529411764708	47.513599961123525	CTTN;CDH13;VCL
GO_Biological_Process_2018	positive regulation of nitric oxide biosynthetic process (GO:0045429)	3/25	0.0045854150117760895	0.1529370771574731	0	0	8.823529411764708	47.513599961123525	HBB;PKD2;CLU
GO_Biological_Process_2018	positive regulation of nitric oxide metabolic process (GO:1904407)	3/25	0.0045854150117760895	0.15194397925385314	0	0	8.823529411764708	47.513599961123525	HBB;PKD2;CLU
GO_Biological_Process_2018	positive regulation of extracellular matrix assembly (GO:1901203)	2/8	0.0048882840152581755	0.16093492470879012	0	0	18.38235294117647	97.81091827585104	PHLDB2;CLASP2
GO_Biological_Process_2018	barbed-end actin filament capping (GO:0051016)	2/8	0.0048882840152581755	0.15990329057604147	0	0	18.38235294117647	97.81091827585104	EPS8;ADD1
GO_Biological_Process_2018	myelin maintenance (GO:0043217)	2/8	0.0048882840152581755	0.1588847982793788	0	0	18.38235294117647	97.81091827585104	CLU;SOD1
GO_Biological_Process_2018	negative regulation of protein homooligomerization (GO:0032463)	2/8	0.0048882840152581755	0.1578791982902688	0	0	18.38235294117647	97.81091827585104	CLU;CRYAB
GO_Biological_Process_2018	amyloid fibril formation (GO:1990000)	2/8	0.0048882840152581755	0.1568862473576256	0	0	18.38235294117647	97.81091827585104	APP;GSN
GO_Biological_Process_2018	positive regulation of behavior (GO:0048520)	2/8	0.0048882840152581755	0.15590570831164044	0	0	18.38235294117647	97.81091827585104	MEF2C;SGIP1
GO_Biological_Process_2018	negative regulation of voltage-gated potassium channel activity (GO:1903817)	2/8	0.0048882840152581755	0.15493734987492214	0	0	18.38235294117647	97.81091827585104	CAV1;ANK3
GO_Biological_Process_2018	actin filament network formation (GO:0051639)	2/8	0.0048882840152581755	0.15398094648063254	0	0	18.38235294117647	97.81091827585104	ACTN1;PLS3
GO_Biological_Process_2018	endochondral ossification (GO:0001958)	2/8	0.0048882840152581755	0.15303627809731574	0	0	18.38235294117647	97.81091827585104	MEF2C;FOXC1
GO_Biological_Process_2018	peptidyl-tyrosine modification (GO:0018212)	4/51	0.005064750615188733	0.15759403895919574	0	0	5.767012687427912	30.48125939663462	PDGFRB;PDGFRA;EFEMP1;FGFR1
GO_Biological_Process_2018	positive regulation of ossification (GO:0045778)	4/52	0.005429192444300774	0.16791011541373851	0	0	5.656108597285066	29.502063785178862	MEF2C;NPNT;IL6ST;CYR61
GO_Biological_Process_2018	regulation of calcium ion transport (GO:0051924)	4/52	0.005429192444300774	0.16689860869437864	0	0	5.656108597285066	29.502063785178862	PLN;CACNA2D1;PKD2;MYLK
GO_Biological_Process_2018	negative regulation of cell-matrix adhesion (GO:0001953)	3/27	0.005716107496075754	0.17466644642200346	0	0	8.169934640522875	42.19335958267928	JAG1;PHLDB2;CLASP2
GO_Biological_Process_2018	muscle fiber development (GO:0048747)	3/27	0.005716107496075754	0.17362676519330106	0	0	8.169934640522875	42.19335958267928	CAV2;NEXN;MYH11
GO_Biological_Process_2018	regulation of neuron differentiation (GO:0045664)	5/84	0.005780992831828229	0.1745586178746713	0	0	4.3767507002801125	22.554183477049055	MEF2C;ZEB1;ROCK1;ID4;FGFR1
GO_Biological_Process_2018	positive regulation of transcription from RNA polymerase II promoter (GO:0045944)	21/848	0.006165776907977383	0.18508211506710934	0	0	1.820893451720311	9.26605540324532	MEF2A;APP;IL33;FOXC1;MEF2C;JAG1;PPP1R12A;PCGF5;EPAS1;ATRX;EBF1;MICAL2;ADIRF;PKD2;CYR61;NFIA;NFIB;TBL1XR1;SUB1;CDH13;OGT
GO_Biological_Process_2018	positive regulation of cellular biosynthetic process (GO:0031328)	7/159	0.006168132378991225	0.18407005573094867	0	0	3.2371439141694416	16.47175095500333	PDGFRB;PDGFRA;FAM129A;HBB;SORBS1;PKD2;CLU
GO_Biological_Process_2018	positive regulation of intracellular signal transduction (GO:1902533)	14/479	0.006172864143789438	0.18314026584742732	0	0	2.1490851037701093	10.933668920430193	PDGFRB;ITGB1;APP;PDGFRA;CAV2;CAV1;ILK;ACTN4;GJA1;FLNA;CDH13;S100A4;GAS6;FGFR1
GO_Biological_Process_2018	negative regulation of supramolecular fiber organization (GO:1902904)	4/54	0.0062097693614337115	0.18317024885200134	0	0	5.446623093681917	27.677731609979297	CLU;CRYAB;PFN2;CLASP2
GO_Biological_Process_2018	ionotropic glutamate receptor signaling pathway (GO:0035235)	2/9	0.006228748155641678	0.1826741484956292	0	0	16.33986928104575	82.9833317724312	GRIA2;APP
GO_Biological_Process_2018	regulation of platelet-derived growth factor receptor-beta signaling pathway (GO:2000586)	2/9	0.006228748155641678	0.1816302962185113	0	0	16.33986928104575	82.9833317724312	PDGFRB;PDGFRA
GO_Biological_Process_2018	negative regulation of amyloid-beta formation (GO:1902430)	2/9	0.006228748155641678	0.18059830589908796	0	0	16.33986928104575	82.9833317724312	ROCK1;CLU
GO_Biological_Process_2018	mesodermal cell differentiation (GO:0048333)	2/9	0.006228748155641678	0.17957797648722867	0	0	16.33986928104575	82.9833317724312	ITGB1;ITGA8
GO_Biological_Process_2018	cytoskeletal anchoring at plasma membrane (GO:0007016)	2/9	0.006228748155641678	0.17856911145078358	0	0	16.33986928104575	82.9833317724312	ANK3;TLN1
GO_Biological_Process_2018	regulation of cell differentiation (GO:0045595)	6/121	0.006259547043950885	0.1784495450574378	0	0	3.6460865337870687	18.49895765806168	LTBP4;PHLDB2;SKIL;CTGF;FGFR1;CLASP2
GO_Biological_Process_2018	cellular response to hydrogen peroxide (GO:0070301)	3/28	0.006338474368399805	0.1796957483441345	0	0	7.878151260504201	39.87224665485465	NET1;AQP1;RHOB
GO_Biological_Process_2018	chondrocyte differentiation (GO:0002062)	3/28	0.006338474368399805	0.1787029541543879	0	0	7.878151260504201	39.87224665485465	MEF2C;NOV;NFIB
GO_Biological_Process_2018	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	3/28	0.006338474368399805	0.17772106979090224	0	0	7.878151260504201	39.87224665485465	SFRP4;LTBP4;DKK3
GO_Biological_Process_2018	regulation of NIK/NF-kappaB signaling (GO:1901222)	3/28	0.006338474368399805	0.1767499164040667	0	0	7.878151260504201	39.87224665485465	APP;ILK;ACTN4
GO_Biological_Process_2018	positive regulation of calcium-mediated signaling (GO:0050850)	3/28	0.006338474368399805	0.17578931903230546	0	0	7.878151260504201	39.87224665485465	CDH13;PKD2;LMCD1
GO_Biological_Process_2018	positive regulation of fibroblast proliferation (GO:0048146)	3/28	0.006338474368399805	0.17483910649699572	0	0	7.878151260504201	39.87224665485465	PDGFRA;GAS6;AQP1
GO_Biological_Process_2018	sulfur compound biosynthetic process (GO:0044272)	6/122	0.006510245401882423	0.1786117327193871	0	0	3.616200578592093	18.205321096903738	VCAN;OMD;OGN;BGN;PRELP;FMOD
GO_Biological_Process_2018	negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)	4/55	0.006626582676837161	0.18083129090855635	0	0	5.3475935828877015	26.827091128468968	CAV1;LTBP1;SKIL;ASPN
GO_Biological_Process_2018	regulation of embryonic development (GO:0045995)	3/29	0.006999688477968685	0.18999686331422447	0	0	7.606490872210954	37.74256821042938	SEPT7;PHLDB2;CLASP2
GO_Biological_Process_2018	skeletal muscle organ development (GO:0060538)	3/29	0.006999688477968685	0.1889915889051545	0	0	7.606490872210954	37.74256821042938	SVIL;MEF2C;CAV1
GO_Biological_Process_2018	striated muscle tissue development (GO:0014706)	3/29	0.006999688477968685	0.18799689633196948	0	0	7.606490872210954	37.74256821042938	SVIL;MEF2C;CAV1
GO_Biological_Process_2018	positive regulation of protein modification process (GO:0031401)	7/163	0.007037588581303722	0.1880252069654078	0	0	3.157704799711296	15.651131310844073	APP;NPTN;FAM129A;ITLN1;ILK;GAS6;CYR61
GO_Biological_Process_2018	phosphatidylinositol-mediated signaling (GO:0048015)	4/56	0.007061519200856742	0.1876819400102706	0	0	5.2521008403361344	26.014154760338602	PDGFRB;PDGFRA;OGT;FGFR1
GO_Biological_Process_2018	cellular response to cAMP (GO:0071320)	3/30	0.00770031569209585	0.2035995387397156	0	0	7.352941176470589	35.78304376462829	IGFBP5;PKD2;AQP1
GO_Biological_Process_2018	regulation of developmental growth (GO:0048638)	3/30	0.00770031569209585	0.2025500565812635	0	0	7.352941176470589	35.78304376462829	APP;CTTN;SOD1
GO_Biological_Process_2018	positive regulation of phospholipase C activity (GO:0010863)	3/30	0.00770031569209585	0.2015113383423852	0	0	7.352941176470589	35.78304376462829	PDGFRB;PDGFRA;FGFR1
GO_Biological_Process_2018	aminoglycan metabolic process (GO:0006022)	3/30	0.00770031569209585	0.20048321926920976	0	0	7.352941176470589	35.78304376462829	VCAN;BGN;HSPG2
GO_Biological_Process_2018	artery morphogenesis (GO:0048844)	3/30	0.00770031569209585	0.1994655379531224	0	0	7.352941176470589	35.78304376462829	PDGFRB;JAG1;PKD2
GO_Biological_Process_2018	positive regulation of reactive oxygen species biosynthetic process (GO:1903428)	3/30	0.00770031569209585	0.19845813624628847	0	0	7.352941176470589	35.78304376462829	HBB;PKD2;CLU
GO_Biological_Process_2018	protein deglycosylation (GO:0006517)	2/10	0.007716404071885449	0.1978734169790525	0	0	14.705882352941178	71.53539437144566	MGEA5;MAN2A1
GO_Biological_Process_2018	positive regulation of amyloid-beta formation (GO:1902004)	2/10	0.007716404071885449	0.19688404989415725	0	0	14.705882352941178	71.53539437144566	APP;CLU
GO_Biological_Process_2018	muscle cell migration (GO:0014812)	2/10	0.007716404071885449	0.1959045272578679	0	0	14.705882352941178	71.53539437144566	ROCK1;NOV
GO_Biological_Process_2018	regulation of amyloid-beta clearance (GO:1900221)	2/10	0.007716404071885449	0.1949347028655022	0	0	14.705882352941178	71.53539437144566	ROCK1;CLU
GO_Biological_Process_2018	actin filament depolymerization (GO:0030042)	2/10	0.007716404071885449	0.19397443339325834	0	0	14.705882352941178	71.53539437144566	MICAL2;DSTN
GO_Biological_Process_2018	regulation of protein tyrosine kinase activity (GO:0061097)	3/31	0.00844087624322023	0.2111460366134943	0	0	7.1157495256167	33.97534977805836	APP;CAV1;GAS6
GO_Biological_Process_2018	skeletal system morphogenesis (GO:0048705)	3/31	0.00844087624322023	0.21011605594708704	0	0	7.1157495256167	33.97534977805836	PDGFRA;SFRP4;FGFR1
GO_Biological_Process_2018	cell morphogenesis (GO:0000902)	4/59	0.008478235660075654	0.2100215367639129	0	0	4.985044865403789	23.779924774570965	NCKAP1;CDH11;CDH13;CLU
GO_Biological_Process_2018	positive regulation of protein binding (GO:0032092)	4/60	0.00898879381553508	0.2215933084090605	0	0	4.901960784313727	23.096944162125283	APP;MEF2C;CAV1;ADD1
GO_Biological_Process_2018	regulation of potassium ion transmembrane transport (GO:1901379)	3/32	0.009221846177048418	0.2262455819301831	0	0	6.893382352941178	32.303630689355394	CAV1;FHL1;FLNA
GO_Biological_Process_2018	substrate adhesion-dependent cell spreading (GO:0034446)	3/32	0.009221846177048418	0.22516306718410564	0	0	6.893382352941178	32.303630689355394	ITGA8;ILK;ANTXR1
GO_Biological_Process_2018	negative regulation of morphogenesis of an epithelium (GO:1905331)	2/11	0.009347030213740986	0.22713283419390595	0	0	13.368983957219253	62.4692060205029	PHLDB2;CLASP2
GO_Biological_Process_2018	drug transmembrane transport (GO:0006855)	2/11	0.009347030213740986	0.226056375264077	0	0	13.368983957219253	62.4692060205029	TMEM30A;ATP8B1
GO_Biological_Process_2018	positive regulation by host of viral process (GO:0044794)	2/11	0.009347030213740986	0.22499007160717105	0	0	13.368983957219253	62.4692060205029	CAV2;NUCKS1
GO_Biological_Process_2018	regulation of long-term neuronal synaptic plasticity (GO:0048169)	2/11	0.009347030213740986	0.22393378019117488	0	0	13.368983957219253	62.4692060205029	APP;NPTN
GO_Biological_Process_2018	negative regulation of amyloid precursor protein catabolic process (GO:1902992)	2/11	0.009347030213740986	0.22288736065757128	0	0	13.368983957219253	62.4692060205029	ROCK1;CLU
GO_Biological_Process_2018	positive regulation of sodium ion transmembrane transporter activity (GO:2000651)	2/11	0.009347030213740986	0.221850675259164	0	0	13.368983957219253	62.4692060205029	ACTN4;ANK3
GO_Biological_Process_2018	epithelial cell-cell adhesion (GO:0090136)	2/11	0.009347030213740986	0.2208235887996308	0	0	13.368983957219253	62.4692060205029	NOV;VCL
GO_Biological_Process_2018	positive regulation of calcium ion transport (GO:0051928)	3/33	0.010043658740843656	0.236187974905646	0	0	6.6844919786096275	30.75410303932754	PDGFRB;CAV1;MYLK
GO_Biological_Process_2018	cellular glucose homeostasis (GO:0001678)	3/33	0.010043658740843656	0.23510454382809715	0	0	6.6844919786096275	30.75410303932754	NUCKS1;GAS6;OGT
GO_Biological_Process_2018	negative regulation of protein modification process (GO:0031400)	4/63	0.010639474681410535	0.24791433469971674	0	0	4.6685340802987865	21.21001012294753	CRTAP;IGFBP3;DNAJC10;FAM129A
GO_Biological_Process_2018	regulation of transcription from RNA polymerase II promoter (GO:0006357)	31/1478	0.01074027930182324	0.2491256603509273	0	0	1.5422271750378096	6.992078908251387	APP;FOXC1;EPAS1;ADIRF;NUCKS1;AEBP1;PKD2;FSTL1;CYR61;SKIL;MEF2A;IL33;MEF2C;JAG1;PPP1R12A;PCGF5;CAV1;ATRX;EBF1;SMARCA5;NR2F2;EID1;SFRP4;ZEB1;NFIA;NFIB;TBL1XR1;SUB1;ID4;CDH13;OGT
GO_Biological_Process_2018	epithelial tube morphogenesis (GO:0060562)	3/34	0.010906705761053796	0.25184126469980783	0	0	6.4878892733564015	29.31473273014767	MEF2C;PKD2;RHOB
GO_Biological_Process_2018	positive regulation of muscle cell differentiation (GO:0051149)	3/34	0.010906705761053796	0.2507068445885474	0	0	6.4878892733564015	29.31473273014767	MEF2A;MEF2C;IGFBP3
GO_Biological_Process_2018	bone development (GO:0060348)	3/34	0.010906705761053796	0.2495825986486885	0	0	6.4878892733564015	29.31473273014767	SFRP4;SBDS;PLS3
GO_Biological_Process_2018	endoplasmic reticulum organization (GO:0007029)	3/34	0.010906705761053796	0.24846839061900686	0	0	6.4878892733564015	29.31473273014767	ATL3;CAV2;SEC31A
GO_Biological_Process_2018	negative regulation of protein oligomerization (GO:0032460)	2/12	0.01111649188708034	0.2521220359989821	0	0	12.254901960784313	55.1387931092381	CLU;CRYAB
GO_Biological_Process_2018	endochondral bone morphogenesis (GO:0060350)	2/12	0.01111649188708034	0.2510064517688981	0	0	12.254901960784313	55.1387931092381	MEF2C;FOXC1
GO_Biological_Process_2018	positive regulation of amyloid precursor protein catabolic process (GO:1902993)	2/12	0.01111649188708034	0.249900696474762	0	0	12.254901960784313	55.1387931092381	APP;CLU
GO_Biological_Process_2018	exit from mitosis (GO:0010458)	2/12	0.01111649188708034	0.2488046407884692	0	0	12.254901960784313	55.1387931092381	EPS8;CLASP2
